tenure,MonthlyCharges,TotalCharges,SupportTickets,AppLogins,WebsiteVisits,SatisfactionScore,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PromotionUsed_Cashback,PromotionUsed_Discount,PromotionUsed_FreeAddon,PromotionUsed_nan
-1.281623746,0.485144522,-0.976157504,-1.013342167,0.280826571,0.4389604,0.007162035,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
-1.200212276,0.576399232,-0.916943997,1.015863367,-0.755986602,-0.397937452,-0.700748628,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
-1.200212276,-1.484298054,-0.988869636,-1.013342167,1.432841208,1.554824203,0.007162035,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1.608483427,0.646084648,1.665902196,-1.013342167,0.972035353,-0.816386378,-1.408659291,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-0.263980375,-1.165736154,-0.665731187,1.015863367,-1.33199392,0.299477425,-0.700748628,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.265194178,1.178680323,0.658262631,-1.013342167,0.050423644,0.857409326,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
-1.281623746,-1.505867349,-1.002503892,0.0012606,-0.525583674,1.136375277,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-1.281623746,-1.507526526,-1.002525847,-1.013342167,1.548042671,0.229735937,-0.700748628,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.95719167,0.795410538,1.170392503,-1.013342167,-0.755986602,1.694307178,0.007162035,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0.428017117,1.414283394,0.979776386,0.0012606,-0.525583674,0.020511474,1.422983362,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
-1.281623746,-1.311743692,-0.999935119,-1.013342167,-0.640785138,-0.816386378,-1.408659291,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
-0.141863171,0.198106977,-0.148419859,-1.013342167,1.548042671,-1.723025718,0.715072699,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
-1.240918011,0.566444173,-0.930007414,-1.013342167,0.511229499,-0.676903403,-1.408659291,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.445660488,0.486803698,1.387069589,0.0012606,0.050423644,-0.049230014,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1.404954753,0.816979833,1.787381,-1.013342167,-0.986389529,-0.955869353,-1.408659291,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
-0.548920519,-1.328335457,-0.805718329,0.0012606,1.087236817,0.717926351,-0.700748628,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1.364249018,-0.271439989,0.617293998,1.015863367,1.548042671,0.4389604,0.715072699,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
-1.159506542,-1.190623803,-0.954180225,-1.013342167,0.856833889,-0.74664489,-0.700748628,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-0.955977867,-1.499230643,-0.918590646,0.0012606,-0.410382211,-1.234835304,1.422983362,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
0.835074465,1.291504329,1.3976301,1.015863367,-0.295180747,-0.537420427,-1.408659291,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
-0.38609758,-1.507526526,-0.804620563,-1.013342167,-0.871188065,0.299477425,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.712957261,1.447466926,1.452606229,-1.013342167,1.663244135,0.020511474,-0.700748628,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
-1.240918011,0.332500278,-0.944454017,0.0012606,-0.755986602,0.4389604,-0.700748628,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1.079308874,-1.479320524,-0.45474053,0.0012606,-0.295180747,0.299477425,0.007162035,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1.242131814,0.61621947,1.375455223,0.0012606,-1.677598311,1.275858252,-1.408659291,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
-0.30468611,0.203084507,-0.20414247,-1.013342167,-1.562396847,-0.607161915,-1.408659291,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.752449193,0.5150097,-0.540366291,0.0012606,-0.871188065,1.206116765,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.323543284,0.070350382,0.88126285,1.015863367,-0.295180747,1.206116765,0.715072699,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1.486366223,-0.278076695,0.724545752,-1.013342167,0.165625108,-0.607161915,0.007162035,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
-0.467509049,0.3026351,-0.323579429,1.015863367,-0.525583674,1.275858252,-1.408659291,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0.428017117,0.873391836,0.751397113,0.0012606,-1.101590993,-0.886127866,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1.567777693,0.898279485,1.880515481,2.030466134,-0.179979283,-1.65328423,1.422983362,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.548920519,-1.313402868,-0.762510253,0.0012606,-0.986389529,0.090252962,-0.700748628,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.305899913,-1.502548996,-0.646520279,1.015863367,-0.986389529,0.369218913,0.715072699,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
-0.955977867,0.609582763,-0.658354199,0.0012606,-0.871188065,-1.095352329,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1.03860314,1.27159421,1.631300606,1.015863367,1.317639744,1.415341228,1.422983362,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
-1.281623746,-1.494253113,-1.002350205,0.0012606,0.972035353,-0.46767894,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0.590840056,1.610066228,1.323991945,0.0012606,-0.871188065,0.857409326,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
1.03860314,0.642766295,1.14773461,1.015863367,-0.06477782,0.229735937,-0.700748628,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
0.305899913,1.251684092,0.792826808,0.0012606,1.548042671,1.415341228,0.715072699,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
0.346605647,0.121784855,0.252242837,-1.013342167,-0.755986602,0.717926351,0.715072699,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1.404954753,1.193612912,1.945481283,0.0012606,0.511229499,-0.188712989,-0.700748628,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
0.061665504,1.158770204,0.456910361,1.015863367,0.396028035,0.369218913,1.422983362,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
-1.200212276,-1.520799938,-0.987793825,-1.013342167,-1.33199392,0.020511474,0.007162035,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.120014609,1.696343409,2.030119055,2.030466134,0.741632426,-1.234835304,0.715072699,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.996683602,0.901597838,-0.690562658,0.0012606,0.972035353,0.857409326,1.422983362,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
-0.711743458,0.330841102,-0.524887788,0.0012606,-1.216792456,1.34559974,1.422983362,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1.445660488,1.23343315,2.128237395,1.015863367,-1.33199392,1.275858252,0.007162035,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
1.567777693,-1.310084515,-0.225241535,1.015863367,0.856833889,-0.049230014,0.715072699,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1.03860314,0.493440404,0.976680685,0.0012606,-0.295180747,-1.723025718,-1.408659291,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
-1.240918011,-1.517481585,-0.994753663,-1.013342167,-1.562396847,-0.607161915,0.007162035,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-0.752449193,0.820298186,-0.480494124,0.0012606,-1.216792456,-1.444059767,0.715072699,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1.567777693,-1.461069582,-0.355414647,-1.013342167,-0.410382211,1.206116765,-0.700748628,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
-0.752449193,1.181998676,-0.389511265,0.0012606,-1.33199392,-0.118971501,1.422983362,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.078095072,-0.46390447,-0.876019274,1.015863367,1.20243828,-0.74664489,0.715072699,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.711743458,0.151650033,-0.540629755,0.0012606,1.663244135,-0.328195964,1.422983362,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
0.997897405,1.082448083,1.447029577,1.015863367,1.663244135,-1.513801255,0.007162035,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.364249018,-0.125432452,0.752999851,0.0012606,-1.677598311,-1.513801255,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1.486366223,0.830253246,1.686408468,0.0012606,-1.33199392,0.927150814,1.422983362,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1.445660488,-0.299645991,0.678944546,2.030466134,-1.677598311,1.624565691,-0.700748628,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0.95719167,0.991193372,1.300499749,-1.013342167,0.856833889,1.275858252,0.007162035,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.102371238,1.132223379,0.480029316,-1.013342167,0.511229499,0.648184863,-0.700748628,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
0.428017117,-0.291350108,0.086370369,0.0012606,1.548042671,0.090252962,1.422983362,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-0.060451701,0.048781087,-0.124181182,-1.013342167,0.165625108,0.020511474,0.715072699,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
0.020959769,-0.215027986,-0.152459638,-1.013342167,0.280826571,1.206116765,0.007162035,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
-1.281623746,0.146672504,-0.98063639,2.030466134,0.741632426,1.694307178,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.468722852,1.167066087,0.911473375,0.0012606,-1.677598311,-0.74664489,0.715072699,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0.997897405,-0.380945642,0.329503619,1.015863367,-1.562396847,-1.304576792,-0.700748628,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1.527071958,0.000664966,0.98750466,2.030466134,-1.216792456,0.857409326,1.422983362,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
-1.281623746,-1.472683818,-1.002064786,1.015863367,-1.447195384,-1.234835304,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0.916485935,-0.321215286,0.358879842,-1.013342167,0.280826571,0.090252962,-1.408659291,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
-0.141863171,0.979579136,0.154146452,-1.013342167,0.396028035,0.717926351,-0.700748628,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
0.020959769,-0.133728335,-0.118011736,-1.013342167,-0.525583674,0.229735937,-0.700748628,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-1.159506542,0.332500278,-0.875536257,-1.013342167,1.663244135,1.34559974,0.715072699,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1.527071958,-0.82560496,0.218299907,-1.013342167,-1.216792456,1.694307178,-0.700748628,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
0.102371238,-1.305106985,-0.61534372,0.0012606,-1.677598311,1.275858252,1.422983362,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
-1.240918011,-0.633140479,-0.964718781,2.030466134,0.050423644,-1.165093816,0.007162035,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.915272133,0.825275716,-0.609613381,-1.013342167,-0.525583674,-0.537420427,1.422983362,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
-1.281623746,0.320886042,-0.978331081,1.015863367,1.663244135,1.694307178,0.715072699,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
-0.060451701,-1.477661347,-0.743628675,0.0012606,0.165625108,1.624565691,-0.700748628,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.101157436,0.848504188,0.128766098,2.030466134,-0.640785138,1.206116765,0.007162035,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1.120014609,0.939758899,1.524553824,-1.013342167,0.741632426,-0.955869353,1.422983362,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
1.608483427,0.063713676,1.07853143,-1.013342167,1.087236817,0.020511474,-0.700748628,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
-1.159506542,-1.467706288,-0.974313257,0.0012606,-0.06477782,-0.537420427,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
-1.159506542,0.15330921,-0.885986991,0.0012606,-1.677598311,1.415341228,1.422983362,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
-0.30468611,1.147155969,0.029176752,0.0012606,-1.447195384,-1.723025718,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1.527071958,0.39886734,1.311696964,-1.013342167,-1.33199392,1.066633789,-0.700748628,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.281623746,-1.476002171,-1.002108696,0.0012606,-0.986389529,-0.607161915,1.422983362,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.548920519,-1.494253113,-0.849694842,0.0012606,-1.562396847,-1.513801255,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
-1.281623746,-1.507526526,-1.002525847,-1.013342167,-0.179979283,-0.258454477,-1.408659291,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.833860663,-1.480979701,-0.912509022,1.015863367,-0.640785138,-0.816386378,1.422983362,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1.608483427,-1.514163232,-0.389840594,-1.013342167,-0.295180747,0.020511474,-1.408659291,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
-1.240918011,-1.480979701,-0.992997237,-1.013342167,0.050423644,-0.328195964,1.422983362,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0.061665504,0.826934893,0.346518995,-1.013342167,-0.986389529,0.020511474,1.422983362,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.183782708,-0.809013194,-0.400357194,0.0012606,-0.410382211,-0.886127866,-1.408659291,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1.03860314,0.826934893,1.239661548,0.0012606,0.972035353,0.299477425,1.422983362,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
